ID,NAME,LAT,LONG,ELEVATION
8934,pcp-72.25-14.15,-14.15,-72.25,4005
8935,pcp-72.15-14.15,-14.15,-72.15,4432
8936,pcp-72.05-14.15,-14.15,-72.05,3248
8937,pcp-71.95-14.15,-14.15,-71.95,4246
8938,pcp-71.85-14.15,-14.15,-71.85,3700
8939,pcp-71.75-14.15,-14.15,-71.75,4465
8940,pcp-71.65-14.15,-14.15,-71.65,3854
8941,pcp-71.55-14.15,-14.15,-71.55,3912
8942,pcp-71.45-14.15,-14.15,-71.45,4038
8943,pcp-71.35-14.15,-14.15,-71.35,3820
8944,pcp-71.25-14.15,-14.15,-71.25,4007
8945,pcp-71.15-14.15,-14.15,-71.15,4371
8946,pcp-71.05-14.15,-14.15,-71.05,4668
8947,pcp-70.95-14.15,-14.15,-70.95,4634
8948,pcp-70.85-14.15,-14.15,-70.85,5239
8949,pcp-70.75-14.15,-14.15,-70.75,4744
8950,pcp-70.65-14.15,-14.15,-70.65,4829
8951,pcp-70.55-14.15,-14.15,-70.55,4978
8952,pcp-70.45-14.15,-14.15,-70.45,4530
8953,pcp-70.35-14.15,-14.15,-70.35,4852
8954,pcp-70.25-14.15,-14.15,-70.25,4627
8955,pcp-70.15-14.15,-14.15,-70.15,4584
8956,pcp-70.05-14.15,-14.15,-70.05,4641
8957,pcp-69.95-14.15,-14.15,-69.95,4502
8958,pcp-69.85-14.15,-14.15,-69.85,4228
8959,pcp-69.75-14.15,-14.15,-69.75,4676
8960,pcp-69.65-14.15,-14.15,-69.65,3895
8961,pcp-69.55-14.15,-14.15,-69.55,3506
8962,pcp-69.45-14.15,-14.15,-69.45,2609
8963,pcp-69.35-14.15,-14.15,-69.35,2052
8964,pcp-69.25-14.15,-14.15,-69.25,1796
8965,pcp-69.15-14.15,-14.15,-69.15,2392
8966,pcp-69.05-14.15,-14.15,-69.05,1495
8967,pcp-68.95-14.15,-14.15,-68.95,1924
8968,pcp-68.85-14.15,-14.15,-68.85,1158
8969,pcp-76.05-14.25,-14.25,-76.05,682
8970,pcp-75.95-14.25,-14.25,-75.95,611
8971,pcp-75.85-14.25,-14.25,-75.85,603
8972,pcp-75.75-14.25,-14.25,-75.75,424
8973,pcp-75.65-14.25,-14.25,-75.65,379
8974,pcp-75.55-14.25,-14.25,-75.55,557
8975,pcp-75.45-14.25,-14.25,-75.45,857
8976,pcp-75.35-14.25,-14.25,-75.35,1984
8977,pcp-75.25-14.25,-14.25,-75.25,2324
8978,pcp-75.15-14.25,-14.25,-75.15,1899
8979,pcp-75.05-14.25,-14.25,-75.05,2420
8980,pcp-74.95-14.25,-14.25,-74.95,2860
8981,pcp-74.85-14.25,-14.25,-74.85,3587
8982,pcp-74.75-14.25,-14.25,-74.75,3906
8983,pcp-74.65-14.25,-14.25,-74.65,4204
8984,pcp-74.55-14.25,-14.25,-74.55,4220
8985,pcp-74.45-14.25,-14.25,-74.45,4104
8986,pcp-74.35-14.25,-14.25,-74.35,4142
8987,pcp-74.25-14.25,-14.25,-74.25,4451
8988,pcp-74.15-14.25,-14.25,-74.15,4280
8989,pcp-74.05-14.25,-14.25,-74.05,3186
8990,pcp-73.95-14.25,-14.25,-73.95,3038
8991,pcp-73.85-14.25,-14.25,-73.85,4422
8992,pcp-73.75-14.25,-14.25,-73.75,4169
8993,pcp-73.65-14.25,-14.25,-73.65,3992
8994,pcp-73.55-14.25,-14.25,-73.55,3707
8995,pcp-73.45-14.25,-14.25,-73.45,3618
8996,pcp-73.35-14.25,-14.25,-73.35,3873
8997,pcp-73.25-14.25,-14.25,-73.25,3803
8998,pcp-73.15-14.25,-14.25,-73.15,3633
8999,pcp-73.05-14.25,-14.25,-73.05,2830
9000,pcp-72.95-14.25,-14.25,-72.95,3981
9001,pcp-72.85-14.25,-14.25,-72.85,4609
9002,pcp-72.75-14.25,-14.25,-72.75,4627
9003,pcp-72.65-14.25,-14.25,-72.65,4197
9004,pcp-72.55-14.25,-14.25,-72.55,3904
9005,pcp-72.45-14.25,-14.25,-72.45,4347
9006,pcp-72.35-14.25,-14.25,-72.35,4170
9007,pcp-72.25-14.25,-14.25,-72.25,3871
9008,pcp-72.15-14.25,-14.25,-72.15,4224
9009,pcp-72.05-14.25,-14.25,-72.05,3485
9010,pcp-71.95-14.25,-14.25,-71.95,4096
9011,pcp-71.85-14.25,-14.25,-71.85,4132
9012,pcp-71.75-14.25,-14.25,-71.75,4223
9013,pcp-71.65-14.25,-14.25,-71.65,3910
9014,pcp-71.55-14.25,-14.25,-71.55,4476
9015,pcp-71.45-14.25,-14.25,-71.45,3996
9016,pcp-71.35-14.25,-14.25,-71.35,3984
9017,pcp-71.25-14.25,-14.25,-71.25,3583
9018,pcp-71.15-14.25,-14.25,-71.15,4422
9019,pcp-71.05-14.25,-14.25,-71.05,4403
9020,pcp-70.95-14.25,-14.25,-70.95,4458
9021,pcp-70.85-14.25,-14.25,-70.85,4562
9022,pcp-70.75-14.25,-14.25,-70.75,4966
9023,pcp-70.65-14.25,-14.25,-70.65,4535
9024,pcp-70.55-14.25,-14.25,-70.55,4465
9025,pcp-70.45-14.25,-14.25,-70.45,4613
9026,pcp-70.35-14.25,-14.25,-70.35,4561
9027,pcp-70.25-14.25,-14.25,-70.25,4282
9028,pcp-70.15-14.25,-14.25,-70.15,4535
9029,pcp-70.05-14.25,-14.25,-70.05,4453
9030,pcp-69.95-14.25,-14.25,-69.95,4760
9031,pcp-69.85-14.25,-14.25,-69.85,4918
9032,pcp-69.75-14.25,-14.25,-69.75,4805
9033,pcp-69.65-14.25,-14.25,-69.65,3691
9034,pcp-69.55-14.25,-14.25,-69.55,3568
9035,pcp-69.45-14.25,-14.25,-69.45,2744
9036,pcp-69.35-14.25,-14.25,-69.35,2947
9037,pcp-69.25-14.25,-14.25,-69.25,2701
9038,pcp-69.15-14.25,-14.25,-69.15,1629
9039,pcp-69.05-14.25,-14.25,-69.05,1775
9040,pcp-76.05-14.35,-14.35,-76.05,587
9041,pcp-75.95-14.35,-14.35,-75.95,530
9042,pcp-75.85-14.35,-14.35,-75.85,419
9043,pcp-75.75-14.35,-14.35,-75.75,582
9044,pcp-75.65-14.35,-14.35,-75.65,328
9045,pcp-75.55-14.35,-14.35,-75.55,499
9046,pcp-75.45-14.35,-14.35,-75.45,686
9047,pcp-75.35-14.35,-14.35,-75.35,882
9048,pcp-75.25-14.35,-14.35,-75.25,1780
9049,pcp-75.15-14.35,-14.35,-75.15,976
9050,pcp-75.05-14.35,-14.35,-75.05,1773
9051,pcp-74.95-14.35,-14.35,-74.95,2418
9052,pcp-74.85-14.35,-14.35,-74.85,3086
9053,pcp-74.75-14.35,-14.35,-74.75,3278
9054,pcp-74.65-14.35,-14.35,-74.65,3562
9055,pcp-74.55-14.35,-14.35,-74.55,4173
9056,pcp-74.45-14.35,-14.35,-74.45,4131
9057,pcp-74.35-14.35,-14.35,-74.35,4340
9058,pcp-74.25-14.35,-14.35,-74.25,4228
9059,pcp-74.15-14.35,-14.35,-74.15,4221
9060,pcp-74.05-14.35,-14.35,-74.05,4236
9061,pcp-73.95-14.35,-14.35,-73.95,3482
9062,pcp-73.85-14.35,-14.35,-73.85,4216
9063,pcp-73.75-14.35,-14.35,-73.75,4440
9064,pcp-73.65-14.35,-14.35,-73.65,4339
9065,pcp-73.55-14.35,-14.35,-73.55,4325
9066,pcp-73.45-14.35,-14.35,-73.45,3962
9067,pcp-73.35-14.35,-14.35,-73.35,4109
9068,pcp-73.25-14.35,-14.35,-73.25,4053
9069,pcp-73.15-14.35,-14.35,-73.15,3879
9070,pcp-73.05-14.35,-14.35,-73.05,4517
9071,pcp-72.95-14.35,-14.35,-72.95,3220
9072,pcp-72.85-14.35,-14.35,-72.85,3535
9073,pcp-72.75-14.35,-14.35,-72.75,4584
9074,pcp-72.65-14.35,-14.35,-72.65,4768
9075,pcp-72.55-14.35,-14.35,-72.55,4216
9076,pcp-72.45-14.35,-14.35,-72.45,4293
9077,pcp-72.35-14.35,-14.35,-72.35,4665
9078,pcp-72.25-14.35,-14.35,-72.25,3963
9079,pcp-72.15-14.35,-14.35,-72.15,3711
9080,pcp-72.05-14.35,-14.35,-72.05,3779
9081,pcp-71.95-14.35,-14.35,-71.95,3887
9082,pcp-71.85-14.35,-14.35,-71.85,3909
9083,pcp-71.75-14.35,-14.35,-71.75,4336
9084,pcp-71.65-14.35,-14.35,-71.65,3858
9085,pcp-71.55-14.35,-14.35,-71.55,4233
9086,pcp-71.45-14.35,-14.35,-71.45,3904
9087,pcp-71.35-14.35,-14.35,-71.35,4070
9088,pcp-71.25-14.35,-14.35,-71.25,4446
9089,pcp-71.15-14.35,-14.35,-71.15,4096
9090,pcp-71.05-14.35,-14.35,-71.05,4745
9091,pcp-70.95-14.35,-14.35,-70.95,4880
9092,pcp-70.85-14.35,-14.35,-70.85,4568
9093,pcp-70.75-14.35,-14.35,-70.75,4299
9094,pcp-70.65-14.35,-14.35,-70.65,4701
9095,pcp-70.55-14.35,-14.35,-70.55,4402
9096,pcp-70.45-14.35,-14.35,-70.45,4653
9097,pcp-70.35-14.35,-14.35,-70.35,4519
9098,pcp-70.25-14.35,-14.35,-70.25,4194
9099,pcp-70.15-14.35,-14.35,-70.15,4143
9100,pcp-70.05-14.35,-14.35,-70.05,4150
9101,pcp-69.95-14.35,-14.35,-69.95,4293
9102,pcp-69.85-14.35,-14.35,-69.85,4629
9103,pcp-69.75-14.35,-14.35,-69.75,4615
9104,pcp-69.65-14.35,-14.35,-69.65,4216
9105,pcp-69.55-14.35,-14.35,-69.55,3945
9106,pcp-69.45-14.35,-14.35,-69.45,2542
9107,pcp-69.35-14.35,-14.35,-69.35,3431
9108,pcp-69.25-14.35,-14.35,-69.25,2453
9109,pcp-69.15-14.35,-14.35,-69.15,1963
9110,pcp-69.05-14.35,-14.35,-69.05,2418
9111,pcp-75.95-14.45,-14.45,-75.95,714
9112,pcp-75.85-14.45,-14.45,-75.85,663
9113,pcp-75.75-14.45,-14.45,-75.75,440
9114,pcp-75.65-14.45,-14.45,-75.65,376
9115,pcp-75.55-14.45,-14.45,-75.55,403
9116,pcp-75.45-14.45,-14.45,-75.45,442
9117,pcp-75.35-14.45,-14.45,-75.35,521
9118,pcp-75.25-14.45,-14.45,-75.25,991
9119,pcp-75.15-14.45,-14.45,-75.15,1055
9120,pcp-75.05-14.45,-14.45,-75.05,1314
9121,pcp-74.95-14.45,-14.45,-74.95,2295
9122,pcp-74.85-14.45,-14.45,-74.85,2748
9123,pcp-74.75-14.45,-14.45,-74.75,3526
9124,pcp-74.65-14.45,-14.45,-74.65,3216
9125,pcp-74.55-14.45,-14.45,-74.55,3912
9126,pcp-74.45-14.45,-14.45,-74.45,4246
9127,pcp-74.35-14.45,-14.45,-74.35,4074
9128,pcp-74.25-14.45,-14.45,-74.25,3908
9129,pcp-74.15-14.45,-14.45,-74.15,4279
9130,pcp-74.05-14.45,-14.45,-74.05,4110
9131,pcp-73.95-14.45,-14.45,-73.95,3852
9132,pcp-73.85-14.45,-14.45,-73.85,4677
9133,pcp-73.75-14.45,-14.45,-73.75,3978
9134,pcp-73.65-14.45,-14.45,-73.65,4287
9135,pcp-73.55-14.45,-14.45,-73.55,4537
9136,pcp-73.45-14.45,-14.45,-73.45,4460
9137,pcp-73.35-14.45,-14.45,-73.35,4368
9138,pcp-73.25-14.45,-14.45,-73.25,4068
9139,pcp-73.15-14.45,-14.45,-73.15,3935
9140,pcp-73.05-14.45,-14.45,-73.05,4507
9141,pcp-72.95-14.45,-14.45,-72.95,4253
9142,pcp-72.85-14.45,-14.45,-72.85,4542
9143,pcp-72.75-14.45,-14.45,-72.75,4344
9144,pcp-72.65-14.45,-14.45,-72.65,4704
9145,pcp-72.55-14.45,-14.45,-72.55,4320
9146,pcp-72.45-14.45,-14.45,-72.45,4516
9147,pcp-72.35-14.45,-14.45,-72.35,4606
9148,pcp-72.25-14.45,-14.45,-72.25,4198
9149,pcp-72.15-14.45,-14.45,-72.15,4196
9150,pcp-72.05-14.45,-14.45,-72.05,3951
9151,pcp-71.95-14.45,-14.45,-71.95,4002
9152,pcp-71.85-14.45,-14.45,-71.85,4213
9153,pcp-71.75-14.45,-14.45,-71.75,4438
9154,pcp-71.65-14.45,-14.45,-71.65,4586
9155,pcp-71.55-14.45,-14.45,-71.55,4296
9156,pcp-71.45-14.45,-14.45,-71.45,3903
9157,pcp-71.35-14.45,-14.45,-71.35,4377
9158,pcp-71.15-14.45,-14.45,-71.15,4650
9159,pcp-71.05-14.45,-14.45,-71.05,4688
9160,pcp-70.95-14.45,-14.45,-70.95,5053
9161,pcp-70.85-14.45,-14.45,-70.85,4573
9162,pcp-70.75-14.45,-14.45,-70.75,4461
9163,pcp-70.65-14.45,-14.45,-70.65,4131
9164,pcp-70.55-14.45,-14.45,-70.55,4068
9165,pcp-70.45-14.45,-14.45,-70.45,4327
9166,pcp-70.35-14.45,-14.45,-70.35,4507
9167,pcp-70.25-14.45,-14.45,-70.25,4299
9168,pcp-70.15-14.45,-14.45,-70.15,4557
9169,pcp-70.05-14.45,-14.45,-70.05,4215
9170,pcp-69.95-14.45,-14.45,-69.95,4323
9171,pcp-69.85-14.45,-14.45,-69.85,4320
9172,pcp-69.75-14.45,-14.45,-69.75,4467
9173,pcp-69.65-14.45,-14.45,-69.65,4835
9174,pcp-69.55-14.45,-14.45,-69.55,4172
9175,pcp-69.45-14.45,-14.45,-69.45,4336
9176,pcp-69.35-14.45,-14.45,-69.35,3548
9177,pcp-69.25-14.45,-14.45,-69.25,3890
9178,pcp-69.15-14.45,-14.45,-69.15,3540
9179,pcp-75.85-14.55,-14.55,-75.85,755
9180,pcp-75.75-14.55,-14.55,-75.75,594
9181,pcp-75.65-14.55,-14.55,-75.65,310
9182,pcp-75.55-14.55,-14.55,-75.55,290
9183,pcp-75.45-14.55,-14.55,-75.45,388
9184,pcp-75.35-14.55,-14.55,-75.35,483
9185,pcp-75.25-14.55,-14.55,-75.25,663
9186,pcp-75.15-14.55,-14.55,-75.15,573
9187,pcp-75.05-14.55,-14.55,-75.05,1079
9188,pcp-74.95-14.55,-14.55,-74.95,1668
9189,pcp-74.85-14.55,-14.55,-74.85,1770
9190,pcp-74.75-14.55,-14.55,-74.75,3027
9191,pcp-74.65-14.55,-14.55,-74.65,3778
9192,pcp-74.55-14.55,-14.55,-74.55,3715
9193,pcp-74.45-14.55,-14.55,-74.45,4081
9194,pcp-74.35-14.55,-14.55,-74.35,3733
9195,pcp-74.25-14.55,-14.55,-74.25,3825
9196,pcp-74.15-14.55,-14.55,-74.15,4350
9197,pcp-74.05-14.55,-14.55,-74.05,4291
9198,pcp-73.95-14.55,-14.55,-73.95,4375
9199,pcp-73.85-14.55,-14.55,-73.85,4398
9200,pcp-73.75-14.55,-14.55,-73.75,4371
9201,pcp-73.65-14.55,-14.55,-73.65,4425
9202,pcp-73.55-14.55,-14.55,-73.55,4202
9203,pcp-73.45-14.55,-14.55,-73.45,4439
9204,pcp-73.35-14.55,-14.55,-73.35,4302
9205,pcp-73.25-14.55,-14.55,-73.25,4170
9206,pcp-73.15-14.55,-14.55,-73.15,4659
9207,pcp-73.05-14.55,-14.55,-73.05,4494
9208,pcp-72.95-14.55,-14.55,-72.95,4788
9209,pcp-72.85-14.55,-14.55,-72.85,4600
9210,pcp-72.75-14.55,-14.55,-72.75,4432
9211,pcp-72.65-14.55,-14.55,-72.65,4943
9212,pcp-72.55-14.55,-14.55,-72.55,4851
9213,pcp-72.45-14.55,-14.55,-72.45,4804
9214,pcp-72.35-14.55,-14.55,-72.35,4669
9215,pcp-72.25-14.55,-14.55,-72.25,4317
9216,pcp-72.15-14.55,-14.55,-72.15,3596
9217,pcp-72.05-14.55,-14.55,-72.05,4372
9218,pcp-71.95-14.55,-14.55,-71.95,4443
9219,pcp-71.85-14.55,-14.55,-71.85,4104
9220,pcp-71.75-14.55,-14.55,-71.75,4392
9221,pcp-71.65-14.55,-14.55,-71.65,4810
9222,pcp-71.55-14.55,-14.55,-71.55,4519
9223,pcp-71.45-14.55,-14.55,-71.45,3871
9224,pcp-71.35-14.55,-14.55,-71.35,3960
9225,pcp-71.25-14.55,-14.55,-71.25,4310
9226,pcp-71.15-14.55,-14.55,-71.15,4162
9227,pcp-71.05-14.55,-14.55,-71.05,4766
9228,pcp-70.95-14.55,-14.55,-70.95,4728
9229,pcp-70.85-14.55,-14.55,-70.85,4663
9230,pcp-70.75-14.55,-14.55,-70.75,4038
9231,pcp-70.65-14.55,-14.55,-70.65,4105
9232,pcp-70.55-14.55,-14.55,-70.55,3940
9233,pcp-70.45-14.55,-14.55,-70.45,4110
9234,pcp-70.35-14.55,-14.55,-70.35,4098
9235,pcp-70.25-14.55,-14.55,-70.25,4497
9236,pcp-70.15-14.55,-14.55,-70.15,4725
9237,pcp-70.05-14.55,-14.55,-70.05,4901
9238,pcp-69.95-14.55,-14.55,-69.95,4679
9239,pcp-69.85-14.55,-14.55,-69.85,4626
9240,pcp-69.75-14.55,-14.55,-69.75,4531
9241,pcp-69.65-14.55,-14.55,-69.65,4418
9242,pcp-69.55-14.55,-14.55,-69.55,4458
9243,pcp-69.45-14.55,-14.55,-69.45,4588
9244,pcp-69.35-14.55,-14.55,-69.35,4485
9245,pcp-69.25-14.55,-14.55,-69.25,4299
9246,pcp-69.15-14.55,-14.55,-69.15,4346
9247,pcp-75.85-14.65,-14.65,-75.85,223
9248,pcp-75.75-14.65,-14.65,-75.75,458
9249,pcp-75.65-14.65,-14.65,-75.65,375
9250,pcp-75.55-14.65,-14.65,-75.55,276
9251,pcp-75.45-14.65,-14.65,-75.45,689
9252,pcp-75.35-14.65,-14.65,-75.35,402
9253,pcp-75.25-14.65,-14.65,-75.25,201
9254,pcp-75.15-14.65,-14.65,-75.15,450
9255,pcp-75.05-14.65,-14.65,-75.05,524
9256,pcp-74.95-14.65,-14.65,-74.95,1088
9257,pcp-74.85-14.65,-14.65,-74.85,1726
9258,pcp-74.75-14.65,-14.65,-74.75,2803
9259,pcp-74.65-14.65,-14.65,-74.65,3275
9260,pcp-74.55-14.65,-14.65,-74.55,3663
9261,pcp-74.45-14.65,-14.65,-74.45,3947
9262,pcp-74.35-14.65,-14.65,-74.35,4037
9263,pcp-74.25-14.65,-14.65,-74.25,3800
9264,pcp-74.15-14.65,-14.65,-74.15,3692
9265,pcp-74.05-14.65,-14.65,-74.05,4027
9266,pcp-73.95-14.65,-14.65,-73.95,4369
9267,pcp-73.85-14.65,-14.65,-73.85,4446
9268,pcp-73.75-14.65,-14.65,-73.75,4456
9269,pcp-73.65-14.65,-14.65,-73.65,4404
9270,pcp-73.55-14.65,-14.65,-73.55,4401
9271,pcp-73.45-14.65,-14.65,-73.45,4402
9272,pcp-73.35-14.65,-14.65,-73.35,4587
9273,pcp-73.25-14.65,-14.65,-73.25,4465
9274,pcp-73.15-14.65,-14.65,-73.15,4663
9275,pcp-73.05-14.65,-14.65,-73.05,4751
9276,pcp-72.95-14.65,-14.65,-72.95,4615
9277,pcp-72.85-14.65,-14.65,-72.85,4828
9278,pcp-72.75-14.65,-14.65,-72.75,4974
9279,pcp-72.65-14.65,-14.65,-72.65,4818
9280,pcp-72.55-14.65,-14.65,-72.55,4624
9281,pcp-72.45-14.65,-14.65,-72.45,5026
9282,pcp-72.35-14.65,-14.65,-72.35,4621
9283,pcp-72.25-14.65,-14.65,-72.25,4220
9284,pcp-72.15-14.65,-14.65,-72.15,3942
9285,pcp-72.05-14.65,-14.65,-72.05,4048
9286,pcp-71.95-14.65,-14.65,-71.95,4156
9287,pcp-71.85-14.65,-14.65,-71.85,4685
9288,pcp-71.75-14.65,-14.65,-71.75,4613
9289,pcp-71.65-14.65,-14.65,-71.65,4300
9290,pcp-71.55-14.65,-14.65,-71.55,3996
9291,pcp-71.45-14.65,-14.65,-71.45,4132
9292,pcp-71.35-14.65,-14.65,-71.35,3990
9293,pcp-71.25-14.65,-14.65,-71.25,4109
9294,pcp-71.15-14.65,-14.65,-71.15,4767
9295,pcp-71.05-14.65,-14.65,-71.05,4309
9296,pcp-70.95-14.65,-14.65,-70.95,4460
9297,pcp-70.85-14.65,-14.65,-70.85,4241
9298,pcp-70.75-14.65,-14.65,-70.75,3940
9299,pcp-70.65-14.65,-14.65,-70.65,4339
9300,pcp-70.55-14.65,-14.65,-70.55,4292
9301,pcp-70.45-14.65,-14.65,-70.45,4006
9302,pcp-70.35-14.65,-14.65,-70.35,4130
9303,pcp-70.25-14.65,-14.65,-70.25,4300
9304,pcp-70.15-14.65,-14.65,-70.15,4365
9305,pcp-70.05-14.65,-14.65,-70.05,4766
9306,pcp-69.95-14.65,-14.65,-69.95,4412
9307,pcp-69.85-14.65,-14.65,-69.85,4831
9308,pcp-69.75-14.65,-14.65,-69.75,4698
9309,pcp-69.65-14.65,-14.65,-69.65,4533
9310,pcp-69.55-14.65,-14.65,-69.55,4697
9311,pcp-69.45-14.65,-14.65,-69.45,4925
9312,pcp-69.35-14.65,-14.65,-69.35,4981
9313,pcp-69.25-14.65,-14.65,-69.25,5022
9314,pcp-75.75-14.75,-14.75,-75.75,390
9315,pcp-75.65-14.75,-14.75,-75.65,644
9316,pcp-75.55-14.75,-14.75,-75.55,105
9317,pcp-75.45-14.75,-14.75,-75.45,585
9318,pcp-75.35-14.75,-14.75,-75.35,173
9319,pcp-75.25-14.75,-14.75,-75.25,363
9320,pcp-75.15-14.75,-14.75,-75.15,420
9321,pcp-75.05-14.75,-14.75,-75.05,557
9322,pcp-74.95-14.75,-14.75,-74.95,1039
9323,pcp-74.85-14.75,-14.75,-74.85,1609
9324,pcp-74.75-14.75,-14.75,-74.75,2232
9325,pcp-74.65-14.75,-14.75,-74.65,3062
9326,pcp-74.55-14.75,-14.75,-74.55,3443
9327,pcp-74.45-14.75,-14.75,-74.45,3742
9328,pcp-74.35-14.75,-14.75,-74.35,3923
9329,pcp-74.25-14.75,-14.75,-74.25,3886
9330,pcp-74.15-14.75,-14.75,-74.15,2316
9331,pcp-74.05-14.75,-14.75,-74.05,3939
9332,pcp-73.95-14.75,-14.75,-73.95,4166
9333,pcp-73.85-14.75,-14.75,-73.85,4379
9334,pcp-73.75-14.75,-14.75,-73.75,4485
9335,pcp-73.65-14.75,-14.75,-73.65,4480
9336,pcp-73.55-14.75,-14.75,-73.55,3964
9337,pcp-73.45-14.75,-14.75,-73.45,4190
9338,pcp-73.35-14.75,-14.75,-73.35,4447
9339,pcp-73.25-14.75,-14.75,-73.25,4507
9340,pcp-73.15-14.75,-14.75,-73.15,4675
9341,pcp-73.05-14.75,-14.75,-73.05,4584
9342,pcp-72.95-14.75,-14.75,-72.95,4407
9343,pcp-72.85-14.75,-14.75,-72.85,5041
9344,pcp-72.75-14.75,-14.75,-72.75,4510
9345,pcp-72.65-14.75,-14.75,-72.65,4746
9346,pcp-72.55-14.75,-14.75,-72.55,4619
9347,pcp-72.45-14.75,-14.75,-72.45,5021
9348,pcp-72.35-14.75,-14.75,-72.35,4573
9349,pcp-72.25-14.75,-14.75,-72.25,4892
9350,pcp-72.15-14.75,-14.75,-72.15,4627
9351,pcp-72.05-14.75,-14.75,-72.05,4119
9352,pcp-71.95-14.75,-14.75,-71.95,4466
9353,pcp-71.85-14.75,-14.75,-71.85,4575
9354,pcp-71.75-14.75,-14.75,-71.75,4246
9355,pcp-71.65-14.75,-14.75,-71.65,4011
9356,pcp-71.55-14.75,-14.75,-71.55,3935
9357,pcp-71.45-14.75,-14.75,-71.45,3889
9358,pcp-71.35-14.75,-14.75,-71.35,3998
9359,pcp-71.25-14.75,-14.75,-71.25,4013
9360,pcp-71.15-14.75,-14.75,-71.15,4133
9361,pcp-71.05-14.75,-14.75,-71.05,4658
9362,pcp-70.95-14.75,-14.75,-70.95,4534
9363,pcp-70.85-14.75,-14.75,-70.85,4115
9364,pcp-70.75-14.75,-14.75,-70.75,3920
9365,pcp-70.65-14.75,-14.75,-70.65,4213
9366,pcp-70.55-14.75,-14.75,-70.55,4322
9367,pcp-70.45-14.75,-14.75,-70.45,3900
9368,pcp-70.35-14.75,-14.75,-70.35,3942
9369,pcp-70.25-14.75,-14.75,-70.25,4153
9370,pcp-70.15-14.75,-14.75,-70.15,4057
9371,pcp-70.05-14.75,-14.75,-70.05,3972
9372,pcp-69.95-14.75,-14.75,-69.95,3965
9373,pcp-69.85-14.75,-14.75,-69.85,4265
9374,pcp-69.75-14.75,-14.75,-69.75,4710
9375,pcp-69.65-14.75,-14.75,-69.65,4644
9376,pcp-69.55-14.75,-14.75,-69.55,4931
9377,pcp-69.45-14.75,-14.75,-69.45,4876
9378,pcp-69.35-14.75,-14.75,-69.35,4769
9379,pcp-69.25-14.75,-14.75,-69.25,4712
9380,pcp-75.55-14.85,-14.85,-75.55,106
9381,pcp-75.45-14.85,-14.85,-75.45,425
9382,pcp-75.35-14.85,-14.85,-75.35,262
9383,pcp-75.25-14.85,-14.85,-75.25,451
9384,pcp-75.15-14.85,-14.85,-75.15,355
9385,pcp-75.05-14.85,-14.85,-75.05,441
9386,pcp-74.95-14.85,-14.85,-74.95,566
9387,pcp-74.85-14.85,-14.85,-74.85,1031
9388,pcp-74.75-14.85,-14.85,-74.75,1820
9389,pcp-74.65-14.85,-14.85,-74.65,2713
9390,pcp-74.55-14.85,-14.85,-74.55,3194
9391,pcp-74.45-14.85,-14.85,-74.45,3490
9392,pcp-74.35-14.85,-14.85,-74.35,3771
9393,pcp-74.25-14.85,-14.85,-74.25,2906
9394,pcp-74.15-14.85,-14.85,-74.15,2359
9395,pcp-74.05-14.85,-14.85,-74.05,4042
9396,pcp-73.95-14.85,-14.85,-73.95,4075
9397,pcp-73.85-14.85,-14.85,-73.85,3894
9398,pcp-73.75-14.85,-14.85,-73.75,4564
9399,pcp-73.65-14.85,-14.85,-73.65,4486
9400,pcp-73.55-14.85,-14.85,-73.55,4110
9401,pcp-73.45-14.85,-14.85,-73.45,3744
9402,pcp-73.35-14.85,-14.85,-73.35,3266
9403,pcp-73.25-14.85,-14.85,-73.25,4669
9404,pcp-73.15-14.85,-14.85,-73.15,4397
9405,pcp-73.05-14.85,-14.85,-73.05,4627
9406,pcp-72.95-14.85,-14.85,-72.95,4683
9407,pcp-72.85-14.85,-14.85,-72.85,4900
9408,pcp-72.75-14.85,-14.85,-72.75,4608
9409,pcp-72.65-14.85,-14.85,-72.65,4855
9410,pcp-72.55-14.85,-14.85,-72.55,4866
9411,pcp-72.45-14.85,-14.85,-72.45,5060
9412,pcp-72.35-14.85,-14.85,-72.35,4753
9413,pcp-72.25-14.85,-14.85,-72.25,4902
9414,pcp-72.15-14.85,-14.85,-72.15,4588
9415,pcp-72.05-14.85,-14.85,-72.05,4374
9416,pcp-71.95-14.85,-14.85,-71.95,4742
9417,pcp-71.85-14.85,-14.85,-71.85,4773
9418,pcp-71.75-14.85,-14.85,-71.75,4536
9419,pcp-71.65-14.85,-14.85,-71.65,4183
9420,pcp-71.55-14.85,-14.85,-71.55,4236
9421,pcp-71.45-14.85,-14.85,-71.45,3934
9422,pcp-71.35-14.85,-14.85,-71.35,3951
9423,pcp-71.25-14.85,-14.85,-71.25,3976
9424,pcp-71.15-14.85,-14.85,-71.15,4000
9425,pcp-71.05-14.85,-14.85,-71.05,4332
9426,pcp-70.95-14.85,-14.85,-70.95,4469
9427,pcp-70.85-14.85,-14.85,-70.85,3980
9428,pcp-70.75-14.85,-14.85,-70.75,3922
9429,pcp-70.65-14.85,-14.85,-70.65,3911
9430,pcp-70.55-14.85,-14.85,-70.55,4123
9431,pcp-70.45-14.85,-14.85,-70.45,4294
9432,pcp-70.35-14.85,-14.85,-70.35,4079
9433,pcp-70.25-14.85,-14.85,-70.25,3870
9434,pcp-70.15-14.85,-14.85,-70.15,3931
